2026-03-04 13:39:44 | INFO | bench.__main__ | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] Starting run device=cuda precision=fp32 deterministic=True resolved_from_cache=False
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=39 x_post: shape=(32, 5, 1) dtype=float32 min=-170.0301513671875 max=177.0648651123047 mean=2.0824379920959473 std=37.272804260253906 norm=472.203125 nan=0 inf=0 innov_norm=0.895753026008606 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=40 x_post: shape=(32, 5, 1) dtype=float32 min=-173.994384765625 max=181.93528747558594 mean=2.1342642307281494 std=38.24360656738281 norm=484.5003356933594 nan=0 inf=0 innov_norm=0.8597170114517212 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=41 x_post: shape=(32, 5, 1) dtype=float32 min=-178.05043029785156 max=186.86331176757812 mean=2.189502239227295 std=39.215606689453125 norm=496.8150939941406 nan=0 inf=0 innov_norm=0.7591522932052612 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=42 x_post: shape=(32, 5, 1) dtype=float32 min=-182.0335693359375 max=191.8321533203125 mean=2.2434489727020264 std=40.1802978515625 norm=509.0366516113281 nan=0 inf=0 innov_norm=0.7363067269325256 K_norm=7.597580909729004
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=43 x_post: shape=(32, 5, 1) dtype=float32 min=-186.0560302734375 max=196.8584747314453 mean=2.293313503265381 std=41.1540412902832 norm=521.36962890625 nan=0 inf=0 innov_norm=0.8835540413856506 K_norm=7.597580909729004
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=44 x_post: shape=(32, 5, 1) dtype=float32 min=-189.9464569091797 max=201.94775390625 mean=2.3504409790039062 std=42.1179084777832 norm=533.5830078125 nan=0 inf=0 innov_norm=0.9015154242515564 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=45 x_post: shape=(32, 5, 1) dtype=float32 min=-193.80966186523438 max=207.09536743164062 mean=2.405647039413452 std=43.0909538269043 norm=545.9110107421875 nan=0 inf=0 innov_norm=0.7430381774902344 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=46 x_post: shape=(32, 5, 1) dtype=float32 min=-197.58876037597656 max=212.23646545410156 mean=2.457547187805176 std=44.06065368652344 norm=558.1942749023438 nan=0 inf=0 innov_norm=0.7628610134124756 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=47 x_post: shape=(32, 5, 1) dtype=float32 min=-201.4289093017578 max=217.2266845703125 mean=2.5078883171081543 std=45.01801300048828 norm=570.3207397460938 nan=0 inf=0 innov_norm=0.8180282711982727 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=48 x_post: shape=(32, 5, 1) dtype=float32 min=-205.1999969482422 max=222.17880249023438 mean=2.555619716644287 std=45.968868255615234 norm=582.3631591796875 nan=0 inf=0 innov_norm=0.7203019261360168 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=49 x_post: shape=(32, 5, 1) dtype=float32 min=-208.9932403564453 max=227.15435791015625 mean=2.603415012359619 std=46.922523498535156 norm=594.4410400390625 nan=0 inf=0 innov_norm=0.7896957397460938 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=50 x_post: shape=(32, 5, 1) dtype=float32 min=-212.79522705078125 max=232.1939697265625 mean=2.653191328048706 std=47.88359832763672 norm=606.614013671875 nan=0 inf=0 innov_norm=0.722170352935791 K_norm=7.597580909729004
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=51 x_post: shape=(32, 5, 1) dtype=float32 min=-216.7802734375 max=237.20851135253906 mean=2.699465274810791 std=48.850982666015625 norm=618.8641967773438 nan=0 inf=0 innov_norm=0.8062025904655457 K_norm=7.597580909729004
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=52 x_post: shape=(32, 5, 1) dtype=float32 min=-220.74249267578125 max=242.13442993164062 mean=2.7486469745635986 std=49.81515884399414 norm=631.075927734375 nan=0 inf=0 innov_norm=0.7104774117469788 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=53 x_post: shape=(32, 5, 1) dtype=float32 min=-224.64077758789062 max=246.98727416992188 mean=2.795680522918701 std=50.77004623413086 norm=643.1688842773438 nan=0 inf=0 innov_norm=0.7641663551330566 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=54 x_post: shape=(32, 5, 1) dtype=float32 min=-228.5688934326172 max=251.81922912597656 mean=2.8405489921569824 std=51.72593307495117 norm=655.2728881835938 nan=0 inf=0 innov_norm=0.7653825283050537 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=55 x_post: shape=(32, 5, 1) dtype=float32 min=-232.55999755859375 max=256.58648681640625 mean=2.88903546333313 std=52.68288040161133 norm=667.3928833007812 nan=0 inf=0 innov_norm=0.7643594741821289 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=56 x_post: shape=(32, 5, 1) dtype=float32 min=-236.5125274658203 max=261.3646240234375 mean=2.934950351715088 std=53.6404914855957 norm=679.5194091796875 nan=0 inf=0 innov_norm=0.7346670031547546 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=57 x_post: shape=(32, 5, 1) dtype=float32 min=-240.46876525878906 max=266.1715393066406 mean=2.9829578399658203 std=54.59378433227539 norm=691.5928344726562 nan=0 inf=0 innov_norm=0.7463605403900146 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=58 x_post: shape=(32, 5, 1) dtype=float32 min=-244.44654846191406 max=270.9719543457031 mean=3.031804323196411 std=55.544952392578125 norm=703.6400756835938 nan=0 inf=0 innov_norm=0.7688583135604858 K_norm=7.597580909729004
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=59 x_post: shape=(32, 5, 1) dtype=float32 min=-248.29994201660156 max=275.85003662109375 mean=3.0799922943115234 std=56.48892593383789 norm=715.5960083007812 nan=0 inf=0 innov_norm=0.8322287201881409 K_norm=7.597580909729004
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=60 x_post: shape=(32, 5, 1) dtype=float32 min=-252.20785522460938 max=280.8122253417969 mean=3.1214778423309326 std=57.44623947143555 norm=727.7157592773438 nan=0 inf=0 innov_norm=0.8113240599632263 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=61 x_post: shape=(32, 5, 1) dtype=float32 min=-256.0746765136719 max=285.92645263671875 mean=3.1646595001220703 std=58.409217834472656 norm=739.9082641601562 nan=0 inf=0 innov_norm=0.8531511425971985 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=62 x_post: shape=(32, 5, 1) dtype=float32 min=-259.97052001953125 max=291.0151672363281 mean=3.206015110015869 std=59.37400817871094 norm=752.1224365234375 nan=0 inf=0 innov_norm=0.7600219249725342 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=63 x_post: shape=(32, 5, 1) dtype=float32 min=-263.9427795410156 max=296.194580078125 mean=3.244694471359253 std=60.35035705566406 norm=764.4808959960938 nan=0 inf=0 innov_norm=0.7299314737319946 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=64 x_post: shape=(32, 5, 1) dtype=float32 min=-267.90667724609375 max=301.43548583984375 mean=3.2847447395324707 std=61.33295440673828 norm=776.9191284179688 nan=0 inf=0 innov_norm=0.831301212310791 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=65 x_post: shape=(32, 5, 1) dtype=float32 min=-271.9933776855469 max=306.5348815917969 mean=3.3260293006896973 std=62.311614990234375 norm=789.3085327148438 nan=0 inf=0 innov_norm=0.7549526691436768 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=66 x_post: shape=(32, 5, 1) dtype=float32 min=-275.9986877441406 max=311.6650695800781 mean=3.36037015914917 std=63.28706741333008 norm=801.6527709960938 nan=0 inf=0 innov_norm=0.8003732562065125 K_norm=7.597580909729004
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=67 x_post: shape=(32, 5, 1) dtype=float32 min=-279.8874816894531 max=316.7174377441406 mean=3.3968849182128906 std=64.26162719726562 norm=813.9872436523438 nan=0 inf=0 innov_norm=0.7684449553489685 K_norm=7.597580909729004
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=68 x_post: shape=(32, 5, 1) dtype=float32 min=-283.9399108886719 max=321.69769287109375 mean=3.4321722984313965 std=65.23921203613281 norm=826.3591918945312 nan=0 inf=0 innov_norm=0.8163669109344482 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=69 x_post: shape=(32, 5, 1) dtype=float32 min=-288.0186462402344 max=326.72100830078125 mean=3.471205949783325 std=66.2186279296875 norm=838.7567138671875 nan=0 inf=0 innov_norm=0.7153335809707642 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=70 x_post: shape=(32, 5, 1) dtype=float32 min=-292.0947570800781 max=331.7944030761719 mean=3.5127766132354736 std=67.19950103759766 norm=851.1744384765625 nan=0 inf=0 innov_norm=0.7615887522697449 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=71 x_post: shape=(32, 5, 1) dtype=float32 min=-296.25543212890625 max=336.8285217285156 mean=3.5541558265686035 std=68.1825180053711 norm=863.619140625 nan=0 inf=0 innov_norm=0.7653903365135193 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=72 x_post: shape=(32, 5, 1) dtype=float32 min=-300.4802551269531 max=341.9317626953125 mean=3.5994784832000732 std=69.16569519042969 norm=876.0685424804688 nan=0 inf=0 innov_norm=0.855363667011261 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=73 x_post: shape=(32, 5, 1) dtype=float32 min=-304.66143798828125 max=347.0563049316406 mean=3.6422972679138184 std=70.15019226074219 norm=888.5327758789062 nan=0 inf=0 innov_norm=0.8100162744522095 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=74 x_post: shape=(32, 5, 1) dtype=float32 min=-308.8648681640625 max=352.23760986328125 mean=3.6811423301696777 std=71.13513946533203 norm=901.0003051757812 nan=0 inf=0 innov_norm=0.8291163444519043 K_norm=7.597580909729004
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=75 x_post: shape=(32, 5, 1) dtype=float32 min=-313.0360412597656 max=357.41473388671875 mean=3.7179102897644043 std=72.12139129638672 norm=913.4828491210938 nan=0 inf=0 innov_norm=0.8224505186080933 K_norm=7.597580909729004
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=76 x_post: shape=(32, 5, 1) dtype=float32 min=-317.1736145019531 max=362.6848449707031 mean=3.7544772624969482 std=73.11249542236328 norm=926.0266723632812 nan=0 inf=0 innov_norm=0.8219888806343079 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=77 x_post: shape=(32, 5, 1) dtype=float32 min=-321.4206237792969 max=368.11077880859375 mean=3.790025234222412 std=74.11259460449219 norm=938.6834106445312 nan=0 inf=0 innov_norm=0.7401942014694214 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=78 x_post: shape=(32, 5, 1) dtype=float32 min=-325.5443420410156 max=373.6134948730469 mean=3.8265156745910645 std=75.11214447021484 norm=951.3339233398438 nan=0 inf=0 innov_norm=0.723084568977356 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=79 x_post: shape=(32, 5, 1) dtype=float32 min=-329.7670593261719 max=379.17596435546875 mean=3.862819194793701 std=76.11964416503906 norm=964.084716796875 nan=0 inf=0 innov_norm=0.83704674243927 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=80 x_post: shape=(32, 5, 1) dtype=float32 min=-334.048828125 max=384.64373779296875 mean=3.8910040855407715 std=77.13347625732422 norm=976.9105224609375 nan=0 inf=0 innov_norm=0.8233749866485596 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=81 x_post: shape=(32, 5, 1) dtype=float32 min=-338.28790283203125 max=390.0771179199219 mean=3.9217255115509033 std=78.1467514038086 norm=989.7308959960938 nan=0 inf=0 innov_norm=0.7889068126678467 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=82 x_post: shape=(32, 5, 1) dtype=float32 min=-342.47723388671875 max=395.4931335449219 mean=3.9479117393493652 std=79.16565704345703 norm=1002.6195678710938 nan=0 inf=0 innov_norm=0.7897520065307617 K_norm=7.597580909729004
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=83 x_post: shape=(32, 5, 1) dtype=float32 min=-346.725830078125 max=400.832763671875 mean=3.9779274463653564 std=80.18404388427734 norm=1015.504150390625 nan=0 inf=0 innov_norm=0.8011025786399841 K_norm=7.597580909729004
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=84 x_post: shape=(32, 5, 1) dtype=float32 min=-350.9527587890625 max=406.2159729003906 mean=4.007085800170898 std=81.20684814453125 norm=1028.4442138671875 nan=0 inf=0 innov_norm=0.8128644227981567 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=85 x_post: shape=(32, 5, 1) dtype=float32 min=-355.1221008300781 max=411.50421142578125 mean=4.032212734222412 std=82.22116088867188 norm=1041.2744140625 nan=0 inf=0 innov_norm=0.791816234588623 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=86 x_post: shape=(32, 5, 1) dtype=float32 min=-359.2931213378906 max=416.7719421386719 mean=4.063680171966553 std=83.23298645019531 norm=1054.0772705078125 nan=0 inf=0 innov_norm=0.6713186502456665 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=87 x_post: shape=(32, 5, 1) dtype=float32 min=-363.4714660644531 max=422.1003112792969 mean=4.09328031539917 std=84.24472045898438 norm=1066.8779296875 nan=0 inf=0 innov_norm=0.8518067002296448 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=88 x_post: shape=(32, 5, 1) dtype=float32 min=-367.6925354003906 max=427.3995056152344 mean=4.118705749511719 std=85.2508316040039 norm=1079.60498046875 nan=0 inf=0 innov_norm=0.7662941217422485 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=89 x_post: shape=(32, 5, 1) dtype=float32 min=-371.8417053222656 max=432.6956787109375 mean=4.145729064941406 std=86.2509994506836 norm=1092.2579345703125 nan=0 inf=0 innov_norm=0.7861348390579224 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=90 x_post: shape=(32, 5, 1) dtype=float32 min=-375.99481201171875 max=437.9643249511719 mean=4.17034912109375 std=87.25006103515625 norm=1104.8956298828125 nan=0 inf=0 innov_norm=0.8545646667480469 K_norm=7.597580909729004
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=91 x_post: shape=(32, 5, 1) dtype=float32 min=-380.2320861816406 max=443.1828308105469 mean=4.193541049957275 std=88.25432586669922 norm=1117.5982666015625 nan=0 inf=0 innov_norm=0.7535610795021057 K_norm=7.597580909729004
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=92 x_post: shape=(32, 5, 1) dtype=float32 min=-384.5340270996094 max=448.4159851074219 mean=4.2179059982299805 std=89.25275421142578 norm=1130.2279052734375 nan=0 inf=0 innov_norm=0.7421907782554626 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=93 x_post: shape=(32, 5, 1) dtype=float32 min=-388.88909912109375 max=453.6064758300781 mean=4.239648342132568 std=90.24610137939453 norm=1142.7918701171875 nan=0 inf=0 innov_norm=0.7503617405891418 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=94 x_post: shape=(32, 5, 1) dtype=float32 min=-393.16357421875 max=458.8180236816406 mean=4.265724182128906 std=91.23693084716797 norm=1155.3267822265625 nan=0 inf=0 innov_norm=0.7544430494308472 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=95 x_post: shape=(32, 5, 1) dtype=float32 min=-397.5300598144531 max=463.9784240722656 mean=4.290668487548828 std=92.227294921875 norm=1167.8551025390625 nan=0 inf=0 innov_norm=0.848170280456543 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=96 x_post: shape=(32, 5, 1) dtype=float32 min=-401.948486328125 max=469.2419738769531 mean=4.32302188873291 std=93.2222671508789 norm=1180.446044921875 nan=0 inf=0 innov_norm=0.77456134557724 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=97 x_post: shape=(32, 5, 1) dtype=float32 min=-406.3681335449219 max=474.6517639160156 mean=4.3564863204956055 std=94.21885681152344 norm=1193.05810546875 nan=0 inf=0 innov_norm=0.7903245091438293 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=98 x_post: shape=(32, 5, 1) dtype=float32 min=-410.780517578125 max=480.0575256347656 mean=4.392908096313477 std=95.21192169189453 norm=1205.6273193359375 nan=0 inf=0 innov_norm=0.8172852993011475 K_norm=7.597580909729004
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=99 x_post: shape=(32, 5, 1) dtype=float32 min=-415.1787109375 max=485.46856689453125 mean=4.4295973777771 std=96.21096801757812 norm=1218.2723388671875 nan=0 inf=0 innov_norm=0.7513427734375 K_norm=7.597580909729004
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] predict output x_hat: shape=(32, 100, 5) dtype=float32 min=-415.1787109375 max=485.46856689453125 mean=2.487175941467285 std=55.23923873901367 norm=6994.35107421875 nan=0 inf=0
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] eval batch=3 x_hat: shape=(32, 100, 5) dtype=float32 min=-415.1787109375 max=485.46856689453125 mean=2.487175941467285 std=55.23923873901367 norm=6994.35107421875 nan=0 inf=0
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] predict input shape=(32, 100, 5) mode=nominal layout=bench_BTD_to_repo_BTD
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=0 x_post: shape=(32, 5, 1) dtype=float32 min=-3.648914337158203 max=3.0942535400390625 mean=-0.0626392811536789 std=0.9899636507034302 norm=12.547202110290527 nan=0 inf=0 innov_norm=17.541431427001953 K_norm=16.881052017211914
