2026-03-04 13:18:01 | INFO | bench.__main__ | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] Starting run device=cpu precision=fp32 deterministic=True resolved_from_cache=False
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=52 x_t: shape=(16, 5, 1) dtype=float32 min=-2222492745728.0 max=1002600923136.0 mean=-86188859392.0 std=410565804032.0 norm=3752255553536.0 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=53 x_t: shape=(16, 5, 1) dtype=float32 min=-4964603658240.0 max=300572540928.0 mean=-168134541312.0 std=702063902720.0 norm=6457014091776.0 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=54 x_t: shape=(16, 5, 1) dtype=float32 min=-13100872892416.0 max=664475926528.0 mean=-341938995200.0 std=1641880223744.0 norm=15000514068480.0 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=55 x_t: shape=(16, 5, 1) dtype=float32 min=-25806128545792.0 max=3004292923392.0 mean=-684005916672.0 std=3471324479488.0 norm=31645480517632.0 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=56 x_t: shape=(16, 5, 1) dtype=float32 min=-44914775687168.0 max=9135724691456.0 mean=-1021030432768.0 std=5790662918144.0 norm=52592231055360.0 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=57 x_t: shape=(16, 5, 1) dtype=float32 min=-74580261601280.0 max=28019563429888.0 mean=-1560390139904.0 std=10303935873024.0 norm=93211972337664.0 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=58 x_t: shape=(16, 5, 1) dtype=float32 min=-109407245434880.0 max=49306962755584.0 mean=-2282316890112.0 std=15611875819520.0 norm=141121116176384.0 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=59 x_t: shape=(16, 5, 1) dtype=float32 min=-160781630963712.0 max=68248808718336.0 mean=-3650790883328.0 std=22938480803840.0 norm=207750252462080.0 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=0 x_t: shape=(16, 5, 1) dtype=float32 min=-0.7459046840667725 max=0.5648535490036011 mean=-0.059289634227752686 std=0.24577835202217102 norm=2.261366844177246 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=1 x_t: shape=(16, 5, 1) dtype=float32 min=-3.9215621948242188 max=0.9908466935157776 mean=-0.23370151221752167 std=0.7103596329689026 norm=6.68865966796875 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=2 x_t: shape=(16, 5, 1) dtype=float32 min=-9.378765106201172 max=2.287412166595459 mean=-0.48018866777420044 std=1.4516273736953735 norm=13.675681114196777 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=3 x_t: shape=(16, 5, 1) dtype=float32 min=-16.152469635009766 max=3.6132538318634033 mean=-0.8639200329780579 std=2.3872928619384766 norm=22.70775032043457 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=4 x_t: shape=(16, 5, 1) dtype=float32 min=-23.17227554321289 max=4.610903263092041 mean=-1.4648540019989014 std=3.687342405319214 norm=35.487789154052734 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=5 x_t: shape=(16, 5, 1) dtype=float32 min=-29.685644149780273 max=7.234132289886475 mean=-2.154486656188965 std=5.4526753425598145 norm=52.43928527832031 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=6 x_t: shape=(16, 5, 1) dtype=float32 min=-35.99102020263672 max=9.953116416931152 mean=-3.098965644836426 std=7.522296905517578 norm=72.76732635498047 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=7 x_t: shape=(16, 5, 1) dtype=float32 min=-55.260860443115234 max=18.028305053710938 mean=-4.938347816467285 std=12.142605781555176 norm=117.2450942993164 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=8 x_t: shape=(16, 5, 1) dtype=float32 min=-107.91663360595703 max=34.28970718383789 mean=-7.769361972808838 std=21.526073455810547 norm=204.69192504882812 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=9 x_t: shape=(16, 5, 1) dtype=float32 min=-213.9738006591797 max=56.78133010864258 mean=-12.252965927124023 std=37.920257568359375 norm=356.435791015625 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=10 x_t: shape=(16, 5, 1) dtype=float32 min=-372.6724853515625 max=83.58697509765625 mean=-17.771968841552734 std=59.83786392211914 norm=558.3126831054688 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=11 x_t: shape=(16, 5, 1) dtype=float32 min=-576.4737548828125 max=143.26693725585938 mean=-23.693511962890625 std=91.16604614257812 norm=842.5025024414062 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=12 x_t: shape=(16, 5, 1) dtype=float32 min=-1082.998046875 max=205.50479125976562 mean=-34.00162124633789 std=160.4103546142578 norm=1466.6312255859375 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=13 x_t: shape=(16, 5, 1) dtype=float32 min=-1884.0565185546875 max=455.4151306152344 mean=-49.87807083129883 std=290.9186706542969 norm=2640.0224609375 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=14 x_t: shape=(16, 5, 1) dtype=float32 min=-3082.307373046875 max=780.4330444335938 mean=-62.55476760864258 std=484.37744140625 norm=4368.3828125 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=15 x_t: shape=(16, 5, 1) dtype=float32 min=-4713.35986328125 max=1562.157470703125 mean=-74.02035522460938 std=747.8553466796875 norm=6721.70654296875 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=16 x_t: shape=(16, 5, 1) dtype=float32 min=-7705.7998046875 max=3169.669189453125 mean=-99.34716796875 std=1314.623291015625 norm=11791.876953125 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=17 x_t: shape=(16, 5, 1) dtype=float32 min=-12520.0419921875 max=7178.26611328125 mean=-76.92598724365234 std=2363.556884765625 norm=21151.48828125 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=18 x_t: shape=(16, 5, 1) dtype=float32 min=-19193.96484375 max=15594.771484375 mean=70.1681900024414 std=4264.0458984375 norm=38143.94921875 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=19 x_t: shape=(16, 5, 1) dtype=float32 min=-30295.18359375 max=34202.390625 mean=510.8301696777344 std=8438.5703125 norm=75615.03125 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=20 x_t: shape=(16, 5, 1) dtype=float32 min=-46375.36328125 max=75546.2890625 mean=1610.3433837890625 std=16536.732421875 norm=148608.65625 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=21 x_t: shape=(16, 5, 1) dtype=float32 min=-80831.8359375 max=162130.5 mean=3847.098388671875 std=34646.8046875 norm=311794.96875 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=22 x_t: shape=(16, 5, 1) dtype=float32 min=-155878.03125 max=373850.5625 mean=9522.5048828125 std=75185.3828125 norm=677850.6875 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=23 x_t: shape=(16, 5, 1) dtype=float32 min=-229661.96875 max=803589.5 mean=22978.46875 std=155025.34375 norm=1401738.0 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=24 x_t: shape=(16, 5, 1) dtype=float32 min=-588976.3125 max=1882886.625 mean=53531.4296875 std=352431.6875 norm=3188400.5 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=25 x_t: shape=(16, 5, 1) dtype=float32 min=-1425250.125 max=4110051.5 mean=119252.3125 std=787527.875 norm=7124163.5 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=26 x_t: shape=(16, 5, 1) dtype=float32 min=-2855420.75 max=8846498.0 mean=238177.0 std=1644069.125 norm=14858510.0 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=27 x_t: shape=(16, 5, 1) dtype=float32 min=-7111800.0 max=17750360.0 mean=483424.09375 std=3397273.75 norm=30692240.0 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=28 x_t: shape=(16, 5, 1) dtype=float32 min=-15027984.0 max=36371208.0 mean=1058807.625 std=7051795.0 norm=63780172.0 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=29 x_t: shape=(16, 5, 1) dtype=float32 min=-32408206.0 max=80864384.0 mean=2365954.5 std=15482257.0 norm=140085120.0 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=30 x_t: shape=(16, 5, 1) dtype=float32 min=-93097184.0 max=155052992.0 mean=3777118.5 std=30524196.0 norm=275098976.0 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=31 x_t: shape=(16, 5, 1) dtype=float32 min=-174071040.0 max=255693856.0 mean=6035022.5 std=53164092.0 norm=478568096.0 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=32 x_t: shape=(16, 5, 1) dtype=float32 min=-250959168.0 max=380146688.0 mean=8878294.0 std=79127952.0 norm=712182976.0 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=33 x_t: shape=(16, 5, 1) dtype=float32 min=-426358976.0 max=574804992.0 mean=11759822.0 std=122418768.0 norm=1099987200.0 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=34 x_t: shape=(16, 5, 1) dtype=float32 min=-712224896.0 max=761885056.0 mean=15148667.0 std=182537136.0 norm=1638274304.0 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=35 x_t: shape=(16, 5, 1) dtype=float32 min=-1086281600.0 max=1103395840.0 mean=21000668.0 std=253931856.0 norm=2278989568.0 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=36 x_t: shape=(16, 5, 1) dtype=float32 min=-1636183680.0 max=1404378752.0 mean=25813628.0 std=339646720.0 norm=3046653696.0 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=37 x_t: shape=(16, 5, 1) dtype=float32 min=-2151701248.0 max=1423485056.0 mean=26149290.0 std=448716608.0 norm=4020252672.0 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=38 x_t: shape=(16, 5, 1) dtype=float32 min=-2549499392.0 max=2543385856.0 mean=20004810.0 std=621581568.0 norm=5562472960.0 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=39 x_t: shape=(16, 5, 1) dtype=float32 min=-2901903360.0 max=4774387712.0 mean=13066918.0 std=1068101760.0 norm=9554106368.0 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=40 x_t: shape=(16, 5, 1) dtype=float32 min=-9284079616.0 max=9325817856.0 mean=-16641344.0 std=2171465216.0 norm=19422744576.0 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=41 x_t: shape=(16, 5, 1) dtype=float32 min=-21501843456.0 max=17146249216.0 mean=5025613.0 std=4539854336.0 norm=40605716480.0 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=42 x_t: shape=(16, 5, 1) dtype=float32 min=-35713228800.0 max=33268002816.0 mean=69112784.0 std=8003296256.0 norm=71586324480.0 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=43 x_t: shape=(16, 5, 1) dtype=float32 min=-50769883136.0 max=59686678528.0 mean=490315072.0 std=13653164032.0 norm=122196344832.0 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=44 x_t: shape=(16, 5, 1) dtype=float32 min=-73970049024.0 max=119553327104.0 mean=1798221184.0 std=25636407296.0 norm=229862408192.0 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=45 x_t: shape=(16, 5, 1) dtype=float32 min=-123135442944.0 max=224945504256.0 mean=4431720448.0 std=45781200896.0 norm=411393556480.0 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=46 x_t: shape=(16, 5, 1) dtype=float32 min=-208887808000.0 max=417568849920.0 mean=7725393408.0 std=78653980672.0 norm=706887811072.0 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=47 x_t: shape=(16, 5, 1) dtype=float32 min=-395992236032.0 max=716656082944.0 mean=16274112512.0 std=140469174272.0 norm=1264798400512.0 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=48 x_t: shape=(16, 5, 1) dtype=float32 min=-650254548992.0 max=1294495907840.0 mean=31593869312.0 std=247874650112.0 norm=2234994655232.0 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=49 x_t: shape=(16, 5, 1) dtype=float32 min=-1135666528256.0 max=2156048678912.0 mean=48318877696.0 std=394854563840.0 norm=3558031491072.0 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=50 x_t: shape=(16, 5, 1) dtype=float32 min=-1980697804800.0 max=3547919286272.0 mean=79048310784.0 std=684031475712.0 norm=6158880866304.0 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=51 x_t: shape=(16, 5, 1) dtype=float32 min=-3492166762496.0 max=5608788983808.0 mean=116548263936.0 std=1083536900096.0 norm=9747350683648.0 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=52 x_t: shape=(16, 5, 1) dtype=float32 min=-6435667705856.0 max=8208384524288.0 mean=158549114880.0 std=1699837640704.0 norm=15269803065344.0 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=53 x_t: shape=(16, 5, 1) dtype=float32 min=-10441027747840.0 max=11907310288896.0 mean=210484953088.0 std=2451010748416.0 norm=22003199246336.0 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=54 x_t: shape=(16, 5, 1) dtype=float32 min=-14273491238912.0 max=14958221852672.0 mean=247389913088.0 std=3235254632448.0 norm=29021469409280.0 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=55 x_t: shape=(16, 5, 1) dtype=float32 min=-20807669514240.0 max=20676824006656.0 mean=315520778240.0 std=4356272029696.0 norm=39065751650304.0 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=56 x_t: shape=(16, 5, 1) dtype=float32 min=-31121005871104.0 max=26500745134080.0 mean=377232752640.0 std=5846029828096.0 norm=52397225279488.0 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=57 x_t: shape=(16, 5, 1) dtype=float32 min=-44396774948864.0 max=31514536443904.0 mean=368014196736.0 std=7453279780864.0 norm=66745373032448.0 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=58 x_t: shape=(16, 5, 1) dtype=float32 min=-54167200595968.0 max=33164066029568.0 mean=489221193728.0 std=9526955737088.0 norm=85323962908672.0 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=59 x_t: shape=(16, 5, 1) dtype=float32 min=-50273405894656.0 max=75470301298688.0 mean=978646269952.0 std=15923051233280.0 norm=142688846348288.0 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=0 x_t: shape=(16, 5, 1) dtype=float32 min=-0.7299564480781555 max=0.39722758531570435 mean=-0.07319923490285873 std=0.22987794876098633 norm=2.157813787460327 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=1 x_t: shape=(16, 5, 1) dtype=float32 min=-3.715216636657715 max=1.4454259872436523 mean=-0.28126731514930725 std=0.7630258798599243 norm=7.273622512817383 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=2 x_t: shape=(16, 5, 1) dtype=float32 min=-7.399664878845215 max=3.898940086364746 mean=-0.6152241826057434 std=1.530121088027954 norm=14.750651359558105 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=3 x_t: shape=(16, 5, 1) dtype=float32 min=-11.782735824584961 max=6.0177435874938965 mean=-1.1664457321166992 std=2.542191743850708 norm=25.0173282623291 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=4 x_t: shape=(16, 5, 1) dtype=float32 min=-16.74851417541504 max=9.744046211242676 mean=-2.077286958694458 std=4.329376697540283 norm=42.949851989746094 nan=0 inf=0
2026-03-04 13:18:26 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=5 x_t: shape=(16, 5, 1) dtype=float32 min=-25.121408462524414 max=16.209810256958008 mean=-3.435499668121338 std=7.472701072692871 norm=73.56298828125 nan=0 inf=0
