2026-03-04 13:18:01 | INFO | bench.__main__ | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] Starting run device=cpu precision=fp32 deterministic=True resolved_from_cache=False
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=44 x_t: shape=(16, 5, 1) dtype=float32 min=-858359070720.0 max=575410601984.0 mean=-2801322240.0 std=140045336576.0 norm=1252854071296.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=45 x_t: shape=(16, 5, 1) dtype=float32 min=-1035174543360.0 max=454046253056.0 mean=-15090984960.0 std=156567453696.0 norm=1406871928832.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=46 x_t: shape=(16, 5, 1) dtype=float32 min=-1365678882816.0 max=173546962944.0 mean=-46943428608.0 std=231793999872.0 norm=2115318317056.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=47 x_t: shape=(16, 5, 1) dtype=float32 min=-3772953133056.0 max=808886272000.0 mean=-73674153984.0 std=487505920000.0 norm=4409896992768.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=48 x_t: shape=(16, 5, 1) dtype=float32 min=-6452007141376.0 max=1544801353728.0 mean=-137165586432.0 std=869067259904.0 norm=7869395632128.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=49 x_t: shape=(16, 5, 1) dtype=float32 min=-10592400179200.0 max=3037132750848.0 mean=-218560430080.0 std=1446018940928.0 norm=13080486477824.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=50 x_t: shape=(16, 5, 1) dtype=float32 min=-16271905128448.0 max=5360386572288.0 mean=-329264136192.0 std=2278229803008.0 norm=20588825411584.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=51 x_t: shape=(16, 5, 1) dtype=float32 min=-21214405853184.0 max=9841187749888.0 mean=-385044381696.0 std=3008922910720.0 norm=27132086452224.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=52 x_t: shape=(16, 5, 1) dtype=float32 min=-27523566010368.0 max=15688564473856.0 mean=-633496469504.0 std=4612748214272.0 norm=41644946620416.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=53 x_t: shape=(16, 5, 1) dtype=float32 min=-42995504119808.0 max=29842615566336.0 mean=-890937999360.0 std=7588777295872.0 norm=68342266200064.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=54 x_t: shape=(16, 5, 1) dtype=float32 min=-59617098858496.0 max=37210535493632.0 mean=-1053579608064.0 std=9588320501760.0 norm=86276724228096.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=55 x_t: shape=(16, 5, 1) dtype=float32 min=-68959806160896.0 max=54305591656448.0 mean=-1226809540608.0 std=12028968173568.0 norm=108148467695616.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=56 x_t: shape=(16, 5, 1) dtype=float32 min=-75339850055680.0 max=83025534648320.0 mean=-1087305023488.0 std=14689658470400.0 norm=131747727540224.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=57 x_t: shape=(16, 5, 1) dtype=float32 min=-107285967798272.0 max=111230853316608.0 mean=-1166823522304.0 std=18959589965824.0 norm=169900551176192.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=58 x_t: shape=(16, 5, 1) dtype=float32 min=-105705403056128.0 max=130846807818240.0 mean=-156165210112.0 std=19396628054016.0 norm=173494348283904.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=59 x_t: shape=(16, 5, 1) dtype=float32 min=-86569427927040.0 max=132419294330880.0 mean=1093073895424.0 std=18654108319744.0 norm=167133619159040.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=0 x_t: shape=(16, 5, 1) dtype=float32 min=-1.166447639465332 max=0.756703794002533 mean=-0.04746372252702713 std=0.3483150899410248 norm=3.144216537475586 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=1 x_t: shape=(16, 5, 1) dtype=float32 min=-3.133901357650757 max=2.5179946422576904 mean=-0.13644611835479736 std=0.8903006315231323 norm=8.05606746673584 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=2 x_t: shape=(16, 5, 1) dtype=float32 min=-5.826611518859863 max=4.3162126541137695 mean=-0.2806127667427063 std=1.583179235458374 norm=14.381098747253418 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=3 x_t: shape=(16, 5, 1) dtype=float32 min=-9.310770988464355 max=7.257051944732666 mean=-0.4848391115665436 std=2.635371685028076 norm=23.967065811157227 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=4 x_t: shape=(16, 5, 1) dtype=float32 min=-13.806921005249023 max=9.889145851135254 mean=-1.1277801990509033 std=4.609297275543213 norm=42.442909240722656 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=5 x_t: shape=(16, 5, 1) dtype=float32 min=-34.803993225097656 max=11.692657470703125 mean=-1.812029242515564 std=7.927876949310303 norm=72.73770904541016 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=6 x_t: shape=(16, 5, 1) dtype=float32 min=-63.36159896850586 max=16.36404800415039 mean=-3.0879361629486084 std=12.727127075195312 norm=117.13756561279297 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=7 x_t: shape=(16, 5, 1) dtype=float32 min=-123.2516098022461 max=38.723777770996094 mean=-4.646024703979492 std=21.870777130126953 norm=199.9832763671875 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=8 x_t: shape=(16, 5, 1) dtype=float32 min=-246.7715606689453 max=83.64871978759766 mean=-7.376184940338135 std=40.9556770324707 norm=372.2123718261719 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=9 x_t: shape=(16, 5, 1) dtype=float32 min=-446.9575500488281 max=173.8976593017578 mean=-10.088412284851074 std=71.01618194580078 norm=641.565185546875 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=10 x_t: shape=(16, 5, 1) dtype=float32 min=-697.6111450195312 max=231.04554748535156 mean=-12.615680694580078 std=104.36006164550781 norm=940.2202758789062 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=11 x_t: shape=(16, 5, 1) dtype=float32 min=-882.40771484375 max=352.8680114746094 mean=-9.69964599609375 std=137.20947265625 norm=1230.301513671875 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=12 x_t: shape=(16, 5, 1) dtype=float32 min=-1106.06201171875 max=561.6439208984375 mean=-9.083561897277832 std=178.80438232421875 norm=1601.33740234375 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=13 x_t: shape=(16, 5, 1) dtype=float32 min=-1559.41650390625 max=1083.4617919921875 mean=-17.3192195892334 std=281.5445251464844 norm=2522.970947265625 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=14 x_t: shape=(16, 5, 1) dtype=float32 min=-2051.3115234375 max=2003.4017333984375 mean=-13.710474014282227 std=416.3988952636719 norm=3726.4033203125 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=15 x_t: shape=(16, 5, 1) dtype=float32 min=-2002.8828125 max=2673.4658203125 mean=5.3125152587890625 std=500.2745666503906 norm=4474.84375 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=16 x_t: shape=(16, 5, 1) dtype=float32 min=-2209.54248046875 max=3272.127197265625 mean=32.4182014465332 std=571.8798828125 norm=5123.2607421875 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=17 x_t: shape=(16, 5, 1) dtype=float32 min=-1913.030029296875 max=3389.6728515625 mean=82.36894226074219 std=644.5368041992188 norm=5811.79736328125 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=18 x_t: shape=(16, 5, 1) dtype=float32 min=-1656.9666748046875 max=3422.4521484375 mean=135.52243041992188 std=838.1498413085938 norm=7594.005859375 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=19 x_t: shape=(16, 5, 1) dtype=float32 min=-2619.8779296875 max=5217.7958984375 mean=209.68557739257812 std=1173.3509521484375 norm=10661.0341796875 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=20 x_t: shape=(16, 5, 1) dtype=float32 min=-3887.47216796875 max=7191.158203125 mean=382.55706787109375 std=1742.7965087890625 norm=15959.171875 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=21 x_t: shape=(16, 5, 1) dtype=float32 min=-5113.7041015625 max=12953.2646484375 mean=705.4674072265625 std=3155.405029296875 norm=28919.56640625 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=22 x_t: shape=(16, 5, 1) dtype=float32 min=-9720.400390625 max=25894.599609375 mean=1408.3155517578125 std=6173.1708984375 norm=56633.1328125 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=23 x_t: shape=(16, 5, 1) dtype=float32 min=-16198.345703125 max=55853.44921875 mean=2913.5439453125 std=12143.931640625 norm=111700.9609375 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=24 x_t: shape=(16, 5, 1) dtype=float32 min=-38905.66796875 max=131764.375 mean=5484.1337890625 std=24932.060546875 norm=228330.15625 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=25 x_t: shape=(16, 5, 1) dtype=float32 min=-94454.1328125 max=251506.4375 mean=9902.072265625 std=50547.3671875 norm=460702.6875 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=26 x_t: shape=(16, 5, 1) dtype=float32 min=-227827.59375 max=552536.0 mean=18829.578125 std=103796.421875 norm=943535.875 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=27 x_t: shape=(16, 5, 1) dtype=float32 min=-414842.40625 max=1064749.625 mean=36436.4609375 std=198734.90625 norm=1807167.625 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=28 x_t: shape=(16, 5, 1) dtype=float32 min=-934351.375 max=2307184.0 mean=68737.2109375 std=418759.0625 norm=3795618.25 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=29 x_t: shape=(16, 5, 1) dtype=float32 min=-2229073.5 max=4497078.5 mean=137189.25 std=881288.3125 norm=7977418.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=30 x_t: shape=(16, 5, 1) dtype=float32 min=-4095192.5 max=9423190.0 mean=278106.90625 std=1762246.75 norm=15957084.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=31 x_t: shape=(16, 5, 1) dtype=float32 min=-7825578.0 max=19109482.0 mean=545441.4375 std=3546510.5 norm=32093916.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=32 x_t: shape=(16, 5, 1) dtype=float32 min=-19989168.0 max=37005084.0 mean=986073.8125 std=7439134.5 norm=67119624.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=33 x_t: shape=(16, 5, 1) dtype=float32 min=-36076736.0 max=60728008.0 mean=1443895.5 std=11665942.0 norm=105139536.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=34 x_t: shape=(16, 5, 1) dtype=float32 min=-69852272.0 max=90011608.0 mean=2018621.75 std=18296950.0 norm=164645872.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=35 x_t: shape=(16, 5, 1) dtype=float32 min=-93768568.0 max=127835840.0 mean=2554632.5 std=25069808.0 norm=225392352.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=36 x_t: shape=(16, 5, 1) dtype=float32 min=-145147040.0 max=170281632.0 mean=2961412.0 std=35713248.0 norm=320525312.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=37 x_t: shape=(16, 5, 1) dtype=float32 min=-196123264.0 max=231653968.0 mean=3253514.5 std=47615672.0 norm=426880544.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=38 x_t: shape=(16, 5, 1) dtype=float32 min=-305774400.0 max=317536864.0 mean=3323464.75 std=65852568.0 norm=589752896.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=39 x_t: shape=(16, 5, 1) dtype=float32 min=-490164960.0 max=439075168.0 mean=3095460.75 std=90461672.0 norm=809587392.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=40 x_t: shape=(16, 5, 1) dtype=float32 min=-635179520.0 max=484817472.0 mean=-974142.375 std=105014768.0 norm=939321088.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=41 x_t: shape=(16, 5, 1) dtype=float32 min=-856523264.0 max=551385024.0 mean=-7353267.0 std=129234520.0 norm=1157778304.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=42 x_t: shape=(16, 5, 1) dtype=float32 min=-953411392.0 max=544176128.0 mean=-19723402.0 std=148133488.0 norm=1336638848.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=43 x_t: shape=(16, 5, 1) dtype=float32 min=-1086044928.0 max=278259840.0 mean=-36379804.0 std=174031216.0 norm=1590228992.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=44 x_t: shape=(16, 5, 1) dtype=float32 min=-2498767104.0 max=329071136.0 mean=-56389908.0 std=307308608.0 norm=2794543360.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=45 x_t: shape=(16, 5, 1) dtype=float32 min=-4377115648.0 max=795649600.0 mean=-110145264.0 std=596760384.0 norm=5427743232.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=46 x_t: shape=(16, 5, 1) dtype=float32 min=-7840258048.0 max=2810537984.0 mean=-164021792.0 std=1107578880.0 norm=10014526464.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=47 x_t: shape=(16, 5, 1) dtype=float32 min=-13264647168.0 max=5297661952.0 mean=-255977696.0 std=1914410752.0 norm=17275398144.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=48 x_t: shape=(16, 5, 1) dtype=float32 min=-20937019392.0 max=8809576448.0 mean=-367863232.0 std=2980929792.0 norm=26864498688.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=49 x_t: shape=(16, 5, 1) dtype=float32 min=-27641153536.0 max=12405436416.0 mean=-486891776.0 std=4087511552.0 norm=36818272256.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=50 x_t: shape=(16, 5, 1) dtype=float32 min=-35415519232.0 max=18092447744.0 mean=-675448128.0 std=5678479360.0 norm=51147911168.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=51 x_t: shape=(16, 5, 1) dtype=float32 min=-49709068288.0 max=33424146432.0 mean=-864132928.0 std=8267566592.0 norm=74350182400.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=52 x_t: shape=(16, 5, 1) dtype=float32 min=-87142776832.0 max=58242199552.0 mean=-1626407296.0 std=14626787328.0 norm=131632259072.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=53 x_t: shape=(16, 5, 1) dtype=float32 min=-118059745280.0 max=69527977984.0 mean=-2503656704.0 std=20528093184.0 norm=184969396224.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=54 x_t: shape=(16, 5, 1) dtype=float32 min=-193037533184.0 max=106521665536.0 mean=-3230212608.0 std=29904846848.0 norm=269032964096.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=55 x_t: shape=(16, 5, 1) dtype=float32 min=-260459069440.0 max=125459070976.0 mean=-4495783424.0 std=39401832448.0 norm=354707374080.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=56 x_t: shape=(16, 5, 1) dtype=float32 min=-433103536128.0 max=226397995008.0 mean=-8049441280.0 std=66977402880.0 norm=603374878720.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=57 x_t: shape=(16, 5, 1) dtype=float32 min=-720019193856.0 max=473622839296.0 mean=-11157209088.0 std=113057710080.0 norm=1016131092480.0 nan=0 inf=0
