2026-03-04 13:39:31 | INFO | bench.__main__ | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] Starting run device=cuda precision=fp32 deterministic=True resolved_from_cache=False
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=15 x_post: shape=(32, 5, 1) dtype=float32 min=-74.78250122070312 max=42.27875518798828 mean=-1.7020084857940674 std=13.126014709472656 norm=167.42239379882812 nan=0 inf=0 innov_norm=4.235857963562012 K_norm=2.084770917892456
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=16 x_post: shape=(32, 5, 1) dtype=float32 min=-79.94816589355469 max=44.941734313964844 mean=-1.7906482219696045 std=13.97607421875 norm=178.22999572753906 nan=0 inf=0 innov_norm=4.6152119636535645 K_norm=2.0672736167907715
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=17 x_post: shape=(32, 5, 1) dtype=float32 min=-85.03719329833984 max=47.72743225097656 mean=-1.8840945959091187 std=14.832576751708984 norm=189.12646484375 nan=0 inf=0 innov_norm=4.087950229644775 K_norm=2.0527522563934326
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=18 x_post: shape=(32, 5, 1) dtype=float32 min=-90.1430435180664 max=50.64210510253906 mean=-1.9765115976333618 std=15.691951751708984 norm=200.0575714111328 nan=0 inf=0 innov_norm=4.357097625732422 K_norm=2.0406110286712646
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=19 x_post: shape=(32, 5, 1) dtype=float32 min=-95.1649398803711 max=53.37399673461914 mean=-2.0651743412017822 std=16.53890037536621 norm=210.82701110839844 nan=0 inf=0 innov_norm=4.6406121253967285 K_norm=2.0303924083709717
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=20 x_post: shape=(32, 5, 1) dtype=float32 min=-100.32540893554688 max=56.009422302246094 mean=-2.1602673530578613 std=17.367794036865234 norm=221.3800506591797 nan=0 inf=0 innov_norm=4.958662033081055 K_norm=2.0217435359954834
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=21 x_post: shape=(32, 5, 1) dtype=float32 min=-105.52742004394531 max=58.70278549194336 mean=-2.2567155361175537 std=18.213539123535156 norm=232.1467742919922 nan=0 inf=0 innov_norm=4.356049537658691 K_norm=2.014385223388672
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=22 x_post: shape=(32, 5, 1) dtype=float32 min=-110.64579010009766 max=61.24919509887695 mean=-2.361671209335327 std=19.064422607421875 norm=242.9912872314453 nan=0 inf=0 innov_norm=4.836175918579102 K_norm=2.0080959796905518
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=23 x_post: shape=(32, 5, 1) dtype=float32 min=-115.8870849609375 max=63.778141021728516 mean=-2.4634547233581543 std=19.928617477416992 norm=253.99790954589844 nan=0 inf=0 innov_norm=4.448166847229004 K_norm=2.002697706222534
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=24 x_post: shape=(32, 5, 1) dtype=float32 min=-121.17898559570312 max=66.52922058105469 mean=-2.5508739948272705 std=20.797908782958984 norm=265.0464172363281 nan=0 inf=0 innov_norm=4.868541717529297 K_norm=1.9980459213256836
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=25 x_post: shape=(32, 5, 1) dtype=float32 min=-126.71965789794922 max=69.30975341796875 mean=-2.657569646835327 std=21.67763900756836 norm=276.2557373046875 nan=0 inf=0 innov_norm=4.052427291870117 K_norm=1.9940229654312134
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=26 x_post: shape=(32, 5, 1) dtype=float32 min=-131.87046813964844 max=72.26132202148438 mean=-2.7446205615997314 std=22.528480529785156 norm=287.07220458984375 nan=0 inf=0 innov_norm=5.1827497482299805 K_norm=1.9905318021774292
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=27 x_post: shape=(32, 5, 1) dtype=float32 min=-137.07960510253906 max=75.09294891357422 mean=-2.830587863922119 std=23.371252059936523 norm=297.785888671875 nan=0 inf=0 innov_norm=4.461921691894531 K_norm=1.9874924421310425
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=28 x_post: shape=(32, 5, 1) dtype=float32 min=-142.35220336914062 max=78.08209228515625 mean=-2.918665885925293 std=24.222576141357422 norm=308.6102600097656 nan=0 inf=0 innov_norm=3.9723150730133057 K_norm=1.984838843345642
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=29 x_post: shape=(32, 5, 1) dtype=float32 min=-147.45913696289062 max=81.04710388183594 mean=-3.002220869064331 std=25.074676513671875 norm=319.4377136230469 nan=0 inf=0 innov_norm=4.504659652709961 K_norm=1.9825153350830078
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=30 x_post: shape=(32, 5, 1) dtype=float32 min=-152.47369384765625 max=83.93972778320312 mean=-3.087930202484131 std=25.928361892700195 norm=330.2884216308594 nan=0 inf=0 innov_norm=4.894803047180176 K_norm=1.9804757833480835
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=31 x_post: shape=(32, 5, 1) dtype=float32 min=-157.5220184326172 max=86.71881103515625 mean=-3.1756210327148438 std=26.772050857543945 norm=341.0166320800781 nan=0 inf=0 innov_norm=4.373191833496094 K_norm=1.9786807298660278
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=32 x_post: shape=(32, 5, 1) dtype=float32 min=-162.65785217285156 max=89.64199829101562 mean=-3.259723663330078 std=27.616008758544922 norm=351.7430114746094 nan=0 inf=0 innov_norm=4.662477016448975 K_norm=1.9770976305007935
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=33 x_post: shape=(32, 5, 1) dtype=float32 min=-167.8462677001953 max=92.29308319091797 mean=-3.3533072471618652 std=28.457496643066406 norm=362.4524841308594 nan=0 inf=0 innov_norm=4.34110689163208 K_norm=1.9756985902786255
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=34 x_post: shape=(32, 5, 1) dtype=float32 min=-173.12237548828125 max=94.98503875732422 mean=-3.4388630390167236 std=29.295276641845703 norm=373.1035461425781 nan=0 inf=0 innov_norm=4.261704444885254 K_norm=1.9744596481323242
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=35 x_post: shape=(32, 5, 1) dtype=float32 min=-178.41049194335938 max=97.9075698852539 mean=-3.5240020751953125 std=30.151262283325195 norm=383.9827575683594 nan=0 inf=0 innov_norm=4.345043182373047 K_norm=1.9733607769012451
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=36 x_post: shape=(32, 5, 1) dtype=float32 min=-183.54075622558594 max=100.66582489013672 mean=-3.598525285720825 std=30.983152389526367 norm=394.5437927246094 nan=0 inf=0 innov_norm=4.741426467895508 K_norm=1.9723843336105347
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=37 x_post: shape=(32, 5, 1) dtype=float32 min=-188.7295379638672 max=103.361083984375 mean=-3.6794495582580566 std=31.815073013305664 norm=405.1147155761719 nan=0 inf=0 innov_norm=4.011318206787109 K_norm=1.97151517868042
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=38 x_post: shape=(32, 5, 1) dtype=float32 min=-194.03199768066406 max=106.068603515625 mean=-3.756063938140869 std=32.66582489013672 norm=415.9161682128906 nan=0 inf=0 innov_norm=4.515736103057861 K_norm=1.9707406759262085
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=39 x_post: shape=(32, 5, 1) dtype=float32 min=-199.10169982910156 max=108.735595703125 mean=-3.835205078125 std=33.48366928100586 norm=426.3078918457031 nan=0 inf=0 innov_norm=4.668313026428223 K_norm=1.9700497388839722
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=40 x_post: shape=(32, 5, 1) dtype=float32 min=-204.05770874023438 max=111.31835174560547 mean=-3.9194114208221436 std=34.31657409667969 norm=436.8961486816406 nan=0 inf=0 innov_norm=4.827768325805664 K_norm=1.9694323539733887
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=41 x_post: shape=(32, 5, 1) dtype=float32 min=-209.1897430419922 max=114.04553985595703 mean=-4.0029778480529785 std=35.15032958984375 norm=447.49432373046875 nan=0 inf=0 innov_norm=4.517742156982422 K_norm=1.9688798189163208
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=42 x_post: shape=(32, 5, 1) dtype=float32 min=-214.5221405029297 max=116.74852752685547 mean=-4.094968318939209 std=35.99817657470703 norm=458.2815856933594 nan=0 inf=0 innov_norm=4.277657985687256 K_norm=1.9683854579925537
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=43 x_post: shape=(32, 5, 1) dtype=float32 min=-219.7746124267578 max=119.6433334350586 mean=-4.179937839508057 std=36.843685150146484 norm=469.0294494628906 nan=0 inf=0 innov_norm=4.457971096038818 K_norm=1.9679423570632935
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=44 x_post: shape=(32, 5, 1) dtype=float32 min=-224.8636474609375 max=122.34323120117188 mean=-4.260163307189941 std=37.66905212402344 norm=479.5174560546875 nan=0 inf=0 innov_norm=4.3887739181518555 K_norm=1.967544674873352
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=45 x_post: shape=(32, 5, 1) dtype=float32 min=-230.1246795654297 max=125.0010986328125 mean=-4.355499744415283 std=38.51359558105469 norm=490.2680969238281 nan=0 inf=0 innov_norm=4.6465630531311035 K_norm=1.967187762260437
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=46 x_post: shape=(32, 5, 1) dtype=float32 min=-235.37417602539062 max=127.6772689819336 mean=-4.449126243591309 std=39.352272033691406 norm=500.9425048828125 nan=0 inf=0 innov_norm=4.018701076507568 K_norm=1.966867208480835
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=47 x_post: shape=(32, 5, 1) dtype=float32 min=-240.6886749267578 max=130.4564208984375 mean=-4.527575492858887 std=40.20473098754883 norm=511.7685852050781 nan=0 inf=0 innov_norm=4.369760513305664 K_norm=1.9665791988372803
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=48 x_post: shape=(32, 5, 1) dtype=float32 min=-245.93942260742188 max=133.179443359375 mean=-4.619917392730713 std=41.056983947753906 norm=522.6117553710938 nan=0 inf=0 innov_norm=4.400301456451416 K_norm=1.9663199186325073
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=49 x_post: shape=(32, 5, 1) dtype=float32 min=-251.25418090820312 max=135.82891845703125 mean=-4.7203145027160645 std=41.923797607421875 norm=533.6494750976562 nan=0 inf=0 innov_norm=4.19599723815918 K_norm=1.966086506843567
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=50 x_post: shape=(32, 5, 1) dtype=float32 min=-256.3332824707031 max=138.41549682617188 mean=-4.809237003326416 std=42.77842712402344 norm=544.5177612304688 nan=0 inf=0 innov_norm=4.00674295425415 K_norm=1.965876579284668
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=51 x_post: shape=(32, 5, 1) dtype=float32 min=-261.8109436035156 max=141.1687469482422 mean=-4.8957672119140625 std=43.6611442565918 norm=555.7357788085938 nan=0 inf=0 innov_norm=4.703425884246826 K_norm=1.9656875133514404
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=52 x_post: shape=(32, 5, 1) dtype=float32 min=-267.106689453125 max=143.89039611816406 mean=-4.992953300476074 std=44.533721923828125 norm=566.84130859375 nan=0 inf=0 innov_norm=4.734844207763672 K_norm=1.9655169248580933
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=53 x_post: shape=(32, 5, 1) dtype=float32 min=-272.28143310546875 max=146.600830078125 mean=-5.083418846130371 std=45.388851165771484 norm=577.7180786132812 nan=0 inf=0 innov_norm=4.160761833190918 K_norm=1.9653631448745728
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=54 x_post: shape=(32, 5, 1) dtype=float32 min=-277.4670104980469 max=149.4062042236328 mean=-5.175053596496582 std=46.25041580200195 norm=588.6773681640625 nan=0 inf=0 innov_norm=4.124290466308594 K_norm=1.9652245044708252
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=55 x_post: shape=(32, 5, 1) dtype=float32 min=-282.6889953613281 max=152.36204528808594 mean=-5.2669525146484375 std=47.11714172363281 norm=599.7020263671875 nan=0 inf=0 innov_norm=4.547643661499023 K_norm=1.965099573135376
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=56 x_post: shape=(32, 5, 1) dtype=float32 min=-287.5650939941406 max=155.18016052246094 mean=-5.363185882568359 std=47.99313735961914 norm=610.8492431640625 nan=0 inf=0 innov_norm=4.580702304840088 K_norm=1.9649865627288818
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=57 x_post: shape=(32, 5, 1) dtype=float32 min=-292.6692199707031 max=157.8468017578125 mean=-5.454467296600342 std=48.875850677490234 norm=622.073974609375 nan=0 inf=0 innov_norm=4.873909950256348 K_norm=1.9648847579956055
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=58 x_post: shape=(32, 5, 1) dtype=float32 min=-297.65911865234375 max=160.421875 mean=-5.531708240509033 std=49.73435592651367 norm=632.9747314453125 nan=0 inf=0 innov_norm=4.71151065826416 K_norm=1.9647926092147827
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=59 x_post: shape=(32, 5, 1) dtype=float32 min=-302.5150451660156 max=163.162841796875 mean=-5.608417510986328 std=50.58946990966797 norm=643.8321533203125 nan=0 inf=0 innov_norm=4.50856351852417 K_norm=1.9647096395492554
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=60 x_post: shape=(32, 5, 1) dtype=float32 min=-307.5932922363281 max=165.6390380859375 mean=-5.703739166259766 std=51.46466827392578 norm=654.968017578125 nan=0 inf=0 innov_norm=4.610561847686768 K_norm=1.9646345376968384
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=61 x_post: shape=(32, 5, 1) dtype=float32 min=-312.62127685546875 max=168.35313415527344 mean=-5.77716064453125 std=52.34038162231445 norm=666.0800170898438 nan=0 inf=0 innov_norm=4.4296722412109375 K_norm=1.964566707611084
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=62 x_post: shape=(32, 5, 1) dtype=float32 min=-317.7195129394531 max=171.13681030273438 mean=-5.855624675750732 std=53.21780014038086 norm=677.2205200195312 nan=0 inf=0 innov_norm=4.674517631530762 K_norm=1.964505672454834
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=63 x_post: shape=(32, 5, 1) dtype=float32 min=-323.0506896972656 max=173.80294799804688 mean=-5.946709156036377 std=54.10590362548828 norm=688.5128173828125 nan=0 inf=0 innov_norm=4.709197998046875 K_norm=1.9644502401351929
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=64 x_post: shape=(32, 5, 1) dtype=float32 min=-328.1910705566406 max=176.67965698242188 mean=-6.009963035583496 std=54.99772262573242 norm=699.8135986328125 nan=0 inf=0 innov_norm=4.693519115447998 K_norm=1.9644001722335815
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=65 x_post: shape=(32, 5, 1) dtype=float32 min=-333.3299865722656 max=179.74081420898438 mean=-6.07773494720459 std=55.887725830078125 norm=711.0979614257812 nan=0 inf=0 innov_norm=4.365987300872803 K_norm=1.9643549919128418
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=66 x_post: shape=(32, 5, 1) dtype=float32 min=-338.59088134765625 max=182.43325805664062 mean=-6.156404972076416 std=56.768165588378906 norm=722.2770385742188 nan=0 inf=0 innov_norm=4.855469703674316 K_norm=1.9643141031265259
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=67 x_post: shape=(32, 5, 1) dtype=float32 min=-343.54364013671875 max=185.1461639404297 mean=-6.230683326721191 std=57.649295806884766 norm=733.458984375 nan=0 inf=0 innov_norm=4.446671962738037 K_norm=1.9642772674560547
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=68 x_post: shape=(32, 5, 1) dtype=float32 min=-348.6076965332031 max=187.94129943847656 mean=-6.309605598449707 std=58.535911560058594 norm=744.7162475585938 nan=0 inf=0 innov_norm=4.3752946853637695 K_norm=1.9642436504364014
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=69 x_post: shape=(32, 5, 1) dtype=float32 min=-353.6031188964844 max=190.9027099609375 mean=-6.38433837890625 std=59.41075134277344 norm=755.81982421875 nan=0 inf=0 innov_norm=4.926887512207031 K_norm=1.9642137289047241
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=70 x_post: shape=(32, 5, 1) dtype=float32 min=-358.6427307128906 max=193.68064880371094 mean=-6.479619026184082 std=60.29771041870117 norm=767.1035766601562 nan=0 inf=0 innov_norm=4.881793975830078 K_norm=1.9641863107681274
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=71 x_post: shape=(32, 5, 1) dtype=float32 min=-363.4959411621094 max=196.40994262695312 mean=-6.564337253570557 std=61.18518829345703 norm=778.3795776367188 nan=0 inf=0 innov_norm=4.586451053619385 K_norm=1.9641616344451904
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=72 x_post: shape=(32, 5, 1) dtype=float32 min=-368.61181640625 max=199.1454315185547 mean=-6.648059844970703 std=62.073524475097656 norm=789.6651611328125 nan=0 inf=0 innov_norm=4.727054119110107 K_norm=1.9641393423080444
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=73 x_post: shape=(32, 5, 1) dtype=float32 min=-373.60284423828125 max=201.6923065185547 mean=-6.7322845458984375 std=62.95948028564453 norm=800.9214477539062 nan=0 inf=0 innov_norm=4.464610576629639 K_norm=1.9641191959381104
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=74 x_post: shape=(32, 5, 1) dtype=float32 min=-378.626220703125 max=204.427490234375 mean=-6.815499782562256 std=63.853885650634766 norm=812.2826538085938 nan=0 inf=0 innov_norm=4.284217357635498 K_norm=1.9641008377075195
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=75 x_post: shape=(32, 5, 1) dtype=float32 min=-383.6260070800781 max=207.14389038085938 mean=-6.902560234069824 std=64.72530364990234 norm=823.3599853515625 nan=0 inf=0 innov_norm=5.015355587005615 K_norm=1.964084267616272
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=76 x_post: shape=(32, 5, 1) dtype=float32 min=-388.8311767578125 max=209.86154174804688 mean=-6.977450370788574 std=65.61572265625 norm=834.6599731445312 nan=0 inf=0 innov_norm=4.3934454917907715 K_norm=1.9640693664550781
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=77 x_post: shape=(32, 5, 1) dtype=float32 min=-394.219970703125 max=212.4145050048828 mean=-7.046745300292969 std=66.50072479248047 norm=845.884521484375 nan=0 inf=0 innov_norm=4.73514461517334 K_norm=1.9640558958053589
